CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,InternetService,TechSupport,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST00254,28.0,male,6,31.83,287.43,One Year,Bank Transfer,DSL,Yes,1,No,No,Yes
CUST00255,65.0,M,9,104.27,8403.05,Two Year,Credit Card,No,Yes,1,No,Yes,No
CUST00256,33.0,Female,14,73.72,4750.21,Two Year,Credit Card,No,Yes,1,No,No,No
CUST00257,50.0,Male,2,72.73,4849.78,One Year,Mailed Check,DSL,Yes,0,No,No,No
CUST00258,26.0,Female,3,108.34,7030.85,One Year,Mailed Check,DSL,Yes,1,No,No,No
CUST00259,23.0,M,1,28.72,2845.91,Month-to-Month,Bank Transfer,DSL,Yes,1,No,No,Yes
CUST00260,33.0,male,2,97.18,4347.53,One Year,Credit Card,Fiber Optic,No,0,Yes,Yes,No
CUST00261,46.0,Female,8,120.36,8718.59,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,No
CUST00262,20.0,male,2,127.67,6055.9,Month-to-Month,Mailed Check,No,No,0,Yes,Yes,No
CUST00263,37.0,male,10,42.17,1400.63,One Year,Credit Card,No,Yes,0,No,Yes,Yes
CUST00264,53.0,male,4,136.66,1216.38,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST00265,36.0,Female,1,105.3,1854.3,Month-to-Month,Electronic Check,No,Yes,0,Yes,Yes,No
CUST00266,43.0,male,3,134.64,6905.07,Two Year,Credit Card,No,No,0,No,No,No
CUST00267,20.0,male,11,83.09,2672.49,One Year,Mailed Check,No,Yes,0,Yes,No,No
CUST00268,36.0,Female,12,90.46,,Two Year,Electronic Check,No,No,1,No,No,No
CUST00269,37.0,male,6,139.47,8498.69,Month-to-Month,Mailed Check,DSL,No,1,Yes,No,No
CUST00270,49.0,Female,13,136.99,1544.03,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST00271,24.0,M,6,724.8930166023233,105.83,Two Year,Credit Card,No,No,1,No,Yes,No
CUST00272,69.0,M,11,55.67,,Two Year,Mailed Check,No,Yes,0,No,Yes,Yes
CUST00273,58.0,M,2,71.11,,Two Year,Mailed Check,No,No,1,Yes,No,Yes
CUST00274,50.0,male,4,70.41,3809.61,Month-to-Month,Bank Transfer,No,Yes,0,No,Yes,Yes
CUST00275,57.0,Male,0,57.29,8285.1,One Year,Credit Card,No,Yes,1,Yes,Yes,No
CUST00276,56.0,Male,9,54.92,7915.08,Month-to-Month,Mailed Check,DSL,Yes,1,Yes,Yes,No
CUST00277,35.0,male,9,131.94,4122.91,Two Year,Electronic Check,DSL,No,1,No,Yes,Yes
CUST00278,57.0,Male,9,29.08,3709.88,One Year,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST00279,18.0,Female,10,108.09,5003.98,Two Year,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST00280,28.0,Male,0,42.47,,Month-to-Month,Mailed Check,No,Yes,1,Yes,No,Yes
CUST00281,45.0,male,4,64.79,488.62,One Year,Mailed Check,No,Yes,1,No,Yes,Yes
CUST00282,42.0,male,12,28.0,8454.23,One Year,Credit Card,DSL,Yes,0,Yes,Yes,No
CUST00283,67.0,Female,9,55.1,1696.56,Month-to-Month,Mailed Check,Fiber Optic,No,1,Yes,Yes,Yes
CUST00284,40.0,M,8,119.89,1801.64,Two Year,Bank Transfer,No,No,0,Yes,No,Yes
CUST00285,48.0,male,0,135.05,4262.69,Two Year,Mailed Check,No,No,0,Yes,Yes,No
CUST00286,47.0,Female,0,48.8,4434.69,Two Year,Electronic Check,No,Yes,0,Yes,Yes,No
CUST00287,59.0,Male,3,80.26,185.54,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST00288,52.0,Male,3,81.14,1348.63,Two Year,Mailed Check,DSL,Yes,0,No,Yes,Yes
CUST00289,24.0,Female,1,133.56,3415.83,One Year,Mailed Check,DSL,No,1,No,No,Yes
CUST00290,33.0,Female,8,119.16,6159.9,Two Year,Bank Transfer,No,No,0,No,No,No
CUST00291,43.0,male,13,86.7,2071.2,Two Year,Bank Transfer,No,Yes,1,No,Yes,Yes
CUST00292,65.0,Male,8,107.2,3818.67,One Year,Credit Card,No,No,1,Yes,No,No
CUST00293,69.0,Female,12,130.16,5024.96,One Year,Credit Card,No,No,0,Yes,Yes,No
CUST00294,66.0,Male,12,21.24,7999.56,Two Year,Electronic Check,No,Yes,0,Yes,No,Yes
CUST00295,19.0,Female,1,72.38,2948.11,One Year,Mailed Check,Fiber Optic,No,0,Yes,Yes,No
CUST00296,18.0,Male,13,137.94,1219.35 ,Month-to-Month,Mailed Check,DSL,Yes,1,No,No,No
CUST00297,65.0,M,8,116.24,4413.66,One Year,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST00298,29.0,male,14,90.57,6725.56,Month-to-Month,Bank Transfer,Fiber Optic,No,1,Yes,Yes,No
CUST00299,22.0,Male,5,88.85,1006.54,One Year,Credit Card,No,No,1,Yes,Yes,No
CUST00300,54.0,M,7,65.21,3833.66,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST00301,49.0,Male,9,87.67,179.71,Month-to-Month,Electronic Check,DSL,No,1,No,No,No
CUST00302,26.0,Male,12,105.2,321.36,Two Year,Bank Transfer,No,Yes,1,No,No,No
CUST00303,58.0,M,14,74.39,4356.92,One Year,Mailed Check,DSL,No,1,No,No,No
CUST00304,52.0,Male,12,112.84,2697.81,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST00305,36.0,Male,3,131.96,7609.06,One Year,Bank Transfer,No,Yes,0,Yes,Yes,No
CUST00306,65.0,male,1,40.11,5427.35,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,No,No
CUST00307,33.0,M,1,78.7,4096.32,Two Year,Credit Card,DSL,No,0,No,No,No
CUST00308,20.0,M,8,73.04,3683.26,One Year,Mailed Check,No,Yes,0,No,No,No
CUST00309,37.0,Female,0,109.37,4485.26,Two Year,Mailed Check,DSL,No,1,No,No,Yes
CUST00310,41.0,Male,11,52.48,383.14,Two Year,Credit Card,No,Yes,1,Yes,Yes,No
CUST00311,50.0,male,6,103.23,8037.28,Month-to-Month,Credit Card,No,Yes,1,No,Yes,No
CUST00312,41.0,Male,10,134.07,8984.76,One Year,Mailed Check,Fiber Optic,Yes,1,Yes,No,Yes
CUST00313,69.0,Male,13,74.36,1649.75,Two Year,Electronic Check,DSL,Yes,1,Yes,No,No
CUST00314,28.0,Female,2,138.43,1101.04,One Year,Bank Transfer,No,No,1,Yes,Yes,No
CUST00315,66.0,Male,2,149.11,1309.33,One Year,Mailed Check,Fiber Optic,No,0,No,Yes,No
CUST00316,25.0,male,1,33.79,5956.02,One Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST00317,53.0,male,13,50.3,5959.74,Two Year,Mailed Check,No,No,1,No,No,Yes
CUST00318,55.0,Female,9,143.55,7634.36,Month-to-Month,Bank Transfer,No,No,0,No,No,Yes
CUST00319,57.0,Male,5,144.58,6771.4,Month-to-Month,Mailed Check,DSL,Yes,0,No,No,No
CUST00320,37.0,male,12,32.7,4058.21,Two Year,Credit Card,DSL,No,0,No,Yes,Yes
CUST00321,52.0,Male,9,21.95,5523.44,One Year,Electronic Check,DSL,No,0,Yes,Yes,No
CUST00322,65.0,Male,1,40.94,6200.8,One Year,Credit Card,No,Yes,0,No,Yes,Yes
CUST00323,42.0,Male,9,149.48,4624.37,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST00324,52.0,Female,14,43.4,4291.35,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,No
CUST00325,42.0,Male,3,85.33,5812.98,Two Year,Credit Card,No,No,0,No,Yes,No
CUST00326,46.0,male,9,130.29,5026.12,Month-to-Month,Mailed Check,DSL,Yes,0,No,No,No
CUST00327,35.0,Male,8,22.65,5802.6,Two Year,Credit Card,Fiber Optic,No,0,Yes,Yes,No
CUST00328,63.0,male,8,98.58,5523.44,Two Year,Credit Card,Fiber Optic,No,0,No,No,No
CUST00329,35.0,Male,5,56.01,6478.39,Month-to-Month,Bank Transfer,DSL,No,1,Yes,Yes,No
CUST00330,19.0,male,12,132.1,5792.38,Month-to-Month,Electronic Check,Fiber Optic,No,0,Yes,No,No
CUST00331,52.0,male,3,56.85,4687.29,Two Year,Electronic Check,DSL,No,1,Yes,Yes,No
CUST00332,33.0,Male,6,109.28,6142.54,Two Year,Mailed Check,Fiber Optic,Yes,0,No,Yes,No
CUST00333,58.0,Male,13,107.65,,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,No,No
CUST00334,53.0,male,0,48.79,2190.21,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,No,No,Yes
CUST00335,50.0,M,11,24.52,32.74,One Year,Electronic Check,DSL,Yes,0,Yes,No,No
CUST00336,21.0,Female,3,73.2,5048.48,Two Year,Mailed Check,Fiber Optic,No,0,No,No,No
CUST00337,50.0,M,4,57.6,5324.08,Two Year,Electronic Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST00338,31.0,M,7,125.17,8749.0,Month-to-Month,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST00339,38.0,Male,11,124.05,,Month-to-Month,Electronic Check,No,No,1,No,Yes,No
CUST00340,65.0,Female,1,79.41,3559.32,One Year,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST00341,37.0,M,11,98.85,1832.16,One Year,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST00342,25.0,Male,4,98.55,653.4,Month-to-Month,Electronic Check,DSL,Yes,0,No,No,Yes
CUST00343,24.0,M,5,127.53,6959.78,Two Year,Credit Card,DSL,No,1,No,Yes,Yes
CUST00344,20.0,M,4,75.25,2262.14,One Year,Mailed Check,No,No,0,No,Yes,No
CUST00345,34.0,Male,14,55.81,5487.97,Month-to-Month,Mailed Check,DSL,No,0,No,No,No
CUST00346,50.0,Male,12,54.45,6196.2,Month-to-Month,Credit Card,DSL,Yes,0,No,Yes,Yes
CUST00347,65.0,Male,8,89.7,4251.71,Month-to-Month,Credit Card,DSL,Yes,1,Yes,No,Yes
CUST00348,29.0,Female,9,78.39,7889.64,Two Year,Electronic Check,No,Yes,1,Yes,Yes,Yes
CUST00349,68.0,M,0,77.22,4005.28,Month-to-Month,Electronic Check,No,Yes,0,Yes,Yes,No
CUST00350,39.0,Male,13,31.85,2578.48,Month-to-Month,Electronic Check,Fiber Optic,No,1,Yes,Yes,Yes
CUST00351,39.0,male,2,113.42,8066.22,Two Year,Credit Card,Fiber Optic,Yes,1,Yes,No,No
CUST00352,63.0,M,13,47.79,7756.85,Month-to-Month,Electronic Check,DSL,Yes,1,No,No,No
CUST00353,47.0,male,1,45.6,1493.08,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,No,No
CUST00354,55.0,Female,11,73.66,253.13,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST00355,55.0,Male,12,49.61,828.07,Month-to-Month,Credit Card,No,No,1,Yes,No,No
CUST00356,62.0,male,2,95.9,2593.2,Two Year,Mailed Check,No,No,1,Yes,Yes,No
CUST00357,68.0,Female,9,68.29,8750.89,One Year,Bank Transfer,Fiber Optic,Yes,0,No,Yes,Yes
CUST00358,25.0,Male,8,78.36,5035.48,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,No,No,Yes
CUST00359,44.0,male,12,89.83,3371.89,Two Year,Electronic Check,Fiber Optic,No,0,Yes,No,No
CUST00360,44.0,male,13,46.46,8000.67,Month-to-Month,Credit Card,DSL,No,0,Yes,No,Yes
CUST00361,51.0,Female,8,40.25,4089.16,One Year,Mailed Check,No,No,1,Yes,Yes,Yes
CUST00362,38.0,Male,9,134.45,2850.84,Two Year,Mailed Check,Fiber Optic,No,0,Yes,No,No
CUST00363,47.0,Male,1,76.38,8472.15,One Year,Electronic Check,Fiber Optic,Yes,0,No,Yes,No
CUST00364,50.0,male,13,73.57,7648.67,Two Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST00365,45.0,male,2,24.63,7596.14,Two Year,Credit Card,No,No,1,No,No,No
CUST00366,64.0,male,13,84.74,4620.32,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,Yes,Yes
CUST00367,50.0,Male,3,92.04,,Two Year,Mailed Check,DSL,Yes,0,No,No,No
CUST00368,22.0,Female,8,92.65,1630.59,Two Year,Bank Transfer,Fiber Optic,Yes,0,Yes,Yes,No
CUST00369,65.0,Female,2,111.91,5167.54,Month-to-Month,Mailed Check,DSL,No,0,No,Yes,Yes
CUST00370,36.0,Male,12,43.07,8854.94,Two Year,Electronic Check,DSL,No,0,No,Yes,No
CUST00371,21.0,M,6,52.79,2632.81,Two Year,Electronic Check,Fiber Optic,No,0,Yes,No,No
CUST00372,52.0,Female,11,125.39,7153.28,Two Year,Credit Card,No,No,0,No,Yes,Yes
CUST00373,66.0,male,2,143.13,4424.5,Two Year,Credit Card,Fiber Optic,Yes,1,No,Yes,Yes
CUST00374,34.0,M,6,37.67,377.46,Month-to-Month,Credit Card,No,No,0,Yes,Yes,No
CUST00375,61.0,M,6,84.69,6871.91,Month-to-Month,Mailed Check,DSL,No,0,No,No,No
CUST00376,45.0,Female,8,47.84,1533.75,One Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST00377,47.0,M,1,27.81,5690.63,Two Year,Electronic Check,Fiber Optic,No,0,Yes,Yes,Yes
CUST00378,46.0,M,12,62.32,789.26,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST00379,63.0,Female,5,38.68,8522.87,Two Year,Electronic Check,Fiber Optic,No,0,Yes,Yes,Yes
CUST00380,23.0,Female,8,112.29,2639.68,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST00381,52.0,M,11,89.38,2053.65,One Year,Electronic Check,DSL,Yes,1,Yes,No,No
CUST00382,58.0,male,14,38.7,1179.64,Two Year,Bank Transfer,No,Yes,1,Yes,No,No
CUST00383,54.0,Male,11,21.2,8515.1,One Year,Electronic Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST00384,41.0,M,14,125.06,6412.9,One Year,Mailed Check,DSL,No,0,Yes,Yes,No
CUST00385,46.0,M,1,42.91,6680.11,One Year,Mailed Check,No,Yes,0,Yes,Yes,Yes
CUST00386,66.0,male,1,98.81,4504.65,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,No
CUST00387,63.0,M,12,63.8,4283.06,Two Year,Mailed Check,Fiber Optic,No,0,Yes,Yes,No
CUST00388,48.0,M,13,96.11,1007.99,Month-to-Month,Credit Card,No,Yes,0,Yes,Yes,No
CUST00389,52.0,Male,4,61.03,5047.37,Month-to-Month,Mailed Check,No,Yes,0,Yes,No,No
CUST00390,50.0,Male,9,31.3,2237.31,Two Year,Electronic Check,No,No,1,Yes,No,No
CUST00391,69.0,Male,9,48.98,8794.77,Two Year,Mailed Check,DSL,No,0,Yes,No,No
CUST00392,38.0,Female,11,44.45,7173.3,Two Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST00393,49.0,Female,9,75.64,3728.67,Two Year,Credit Card,Fiber Optic,Yes,0,Yes,No,Yes
CUST00394,40.0,Male,7,105.58,1379.04,Month-to-Month,Credit Card,No,Yes,0,Yes,No,No
CUST00395,50.0,Male,10,54.29,7072.28,Two Year,Electronic Check,DSL,No,1,Yes,Yes,No
CUST00396,20.0,Female,14,21.57,1116.04,Two Year,Credit Card,No,No,1,No,Yes,Yes
CUST00397,35.0,male,8,87.46,1720.22,Two Year,Electronic Check,DSL,No,0,Yes,No,No
CUST00398,42.0,M,1,98.75,1919.45,One Year,Credit Card,Fiber Optic,Yes,1,No,No,Yes
CUST00399,59.0,M,4,145.17,5020.88,Two Year,Electronic Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST00400,48.0,Male,13,96.63,7087.77,Two Year,Electronic Check,DSL,No,0,No,No,No
CUST00401,20.0,male,6,81.25,2842.55,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,No,No,No
CUST00402,57.0,Female,14,94.54,780.33,One Year,Mailed Check,Fiber Optic,Yes,1,No,Yes,No
CUST00403,63.0,Male,5,140.63,4191.56,Month-to-Month,Credit Card,No,Yes,1,No,No,No
CUST00404,41.0,male,5,127.69,6738.03,One Year,Electronic Check,DSL,No,1,No,Yes,No
CUST00405,67.0,male,6,61.99,2010.54,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,Yes,Yes
CUST00406,49.0,male,2,50.84,1994.92 ,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST00407,64.0,Female,12,54.14,8526.1,Two Year,Bank Transfer,DSL,No,0,Yes,No,No
CUST00408,39.0,Female,2,85.57,8588.3,Two Year,Credit Card,Fiber Optic,Yes,1,No,Yes,Yes
CUST00409,40.0,M,9,116.73,8914.38,One Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST00410,19.0,M,8,85.42,7272.78,One Year,Mailed Check,DSL,No,0,No,No,Yes
CUST00411,44.0,male,13,28.81,,One Year,Electronic Check,No,No,1,No,Yes,Yes
CUST00412,59.0,male,7,114.07,1923.59,Two Year,Credit Card,DSL,No,1,Yes,No,No
CUST00413,19.0,Female,4,124.78,3075.22,Month-to-Month,Bank Transfer,No,Yes,0,No,No,No
CUST00414,43.0,M,5,57.63,2876.83,One Year,Mailed Check,Fiber Optic,No,0,Yes,Yes,Yes
CUST00415,34.0,male,10,106.34,8609.62,Two Year,Electronic Check,DSL,Yes,1,No,No,No
CUST00416,57.0,M,11,75.46,7105.88,Two Year,Credit Card,No,Yes,1,No,No,Yes
CUST00417,50.0,M,9,135.59,6521.6,Month-to-Month,Credit Card,DSL,Yes,0,No,Yes,No
CUST00418,26.0,male,0,129.88,1689.95,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,No,No,No
CUST00419,60.0,Female,9,88.31,8187.54,Two Year,Electronic Check,No,Yes,1,No,Yes,No
CUST00420,65.0,male,11,109.9,7454.28,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,No
CUST00421,56.0,male,0,134.84,1489.5,Month-to-Month,Mailed Check,No,Yes,0,No,No,No
CUST00422,46.0,M,3,84.44,7843.11,Two Year,Credit Card,Fiber Optic,Yes,0,Yes,Yes,No
CUST00423,59.0,male,1,60.72,2464.78,One Year,Credit Card,No,No,1,Yes,Yes,No
CUST00424,43.0,Female,10,117.98,746.21,One Year,Electronic Check,Fiber Optic,Yes,0,No,No,Yes
CUST00425,52.0,male,6,48.61,5918.26,Two Year,Electronic Check,Fiber Optic,No,1,No,No,No
CUST00426,67.0,Female,1,70.51,5891.17,One Year,Bank Transfer,DSL,Yes,0,No,No,No
CUST00427,42.0,Female,9,132.54,872.49,Two Year,Bank Transfer,Fiber Optic,No,0,No,No,No
CUST00428,41.0,M,1,114.17,2883.29,Two Year,Bank Transfer,No,No,1,No,Yes,No
CUST00429,30.0,Male,4,72.5,8935.47,Month-to-Month,Electronic Check,No,No,0,No,Yes,No
CUST00430,24.0,Male,3,47.92,6112.27,One Year,Electronic Check,Fiber Optic,No,1,Yes,Yes,No
CUST00431,53.0,M,7,66.28,6576.07,Two Year,Electronic Check,Fiber Optic,No,1,Yes,No,No
CUST00432,62.0,male,3,56.93,1932.0,One Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST00433,37.0,M,13,42.89,727.46,One Year,Mailed Check,DSL,No,1,No,No,No
CUST00434,18.0,Female,11,116.63,2506.58,One Year,Electronic Check,No,No,1,Yes,No,No
CUST00435,25.0,Male,5,52.77,,Two Year,Credit Card,Fiber Optic,No,0,Yes,No,No
CUST00436,63.0,M,4,79.04,2126.21,Month-to-Month,Electronic Check,No,Yes,0,Yes,Yes,No
CUST00437,33.0,male,10,70.16,1750.93,One Year,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST00438,31.0,M,13,147.67,5181.31,Two Year,Electronic Check,No,Yes,1,Yes,No,No
CUST00439,29.0,Male,1,70.84,2966.37,One Year,Credit Card,No,Yes,1,No,No,No
CUST00440,68.0,M,10,30.4,7386.7,Month-to-Month,Electronic Check,No,No,1,No,No,No
CUST00441,40.0,M,14,31.68,1671.85,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,No
CUST00442,32.0,Male,12,96.8,4192.35,Two Year,Electronic Check,DSL,Yes,0,Yes,Yes,No
CUST00443,45.0,Female,11,97.92,142.65,One Year,Bank Transfer,DSL,Yes,0,Yes,Yes,No
CUST00444,51.0,Female,13,74.44,4345.51,One Year,Electronic Check,Fiber Optic,Yes,0,No,No,Yes
CUST00445,19.0,Male,7,76.14,521.43,One Year,Credit Card,DSL,Yes,0,No,Yes,No
CUST00446,49.0,M,1,27.01,8799.96,Month-to-Month,Credit Card,No,No,0,Yes,No,Yes
CUST00447,40.0,Male,8,87.15,7119.52,One Year,Credit Card,Fiber Optic,Yes,1,No,No,No
CUST00448,39.0,Female,14,85.62,4421.2,Two Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,Yes
CUST00449,68.0,male,8,39.44,797.55,One Year,Mailed Check,DSL,Yes,0,No,No,Yes
CUST00450,42.0,M,2,33.5,5340.16,One Year,Credit Card,DSL,Yes,1,Yes,Yes,No
CUST00451,39.0,Female,3,36.06,6833.7,One Year,Bank Transfer,No,Yes,1,No,No,No
CUST00452,39.0,M,7,33.13,1732.64,Month-to-Month,Mailed Check,Fiber Optic,No,1,Yes,Yes,No
CUST00453,66.0,Male,8,99.26,5122.51,Two Year,Credit Card,DSL,Yes,1,No,No,Yes
CUST00454,69.0,male,2,45.54,7331.61,One Year,Electronic Check,Fiber Optic,Yes,1,No,No,No
CUST00455,59.0,Male,4,52.69,,Two Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST00456,23.0,male,10,42.56,7230.87,Two Year,Credit Card,No,No,1,Yes,Yes,No
CUST00457,,M,14,144.52,7916.32,Month-to-Month,Bank Transfer,No,No,1,No,Yes,No
CUST00458,60.0,M,7,131.1,8440.39,Two Year,Mailed Check,Fiber Optic,No,1,No,No,Yes
CUST00459,54.0,Male,2,49.96,3661.58,One Year,Credit Card,Fiber Optic,Yes,0,Yes,No,No
CUST00460,50.0,male,6,62.58,5127.55,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST00461,25.0,male,10,47.29,7120.12,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST00462,61.0,M,7,83.94,6280.32 ,Two Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST00463,61.0,Male,9,22.55,8959.77,Month-to-Month,Mailed Check,No,Yes,1,Yes,No,No
CUST00464,22.0,male,10,107.28,142.83,Two Year,Mailed Check,No,Yes,0,No,Yes,Yes
CUST00465,56.0,M,13,88.01,3209.1,Two Year,Credit Card,No,Yes,0,No,Yes,Yes
CUST00466,21.0,Female,2,136.82,2543.63,Month-to-Month,Mailed Check,DSL,Yes,1,Yes,No,Yes
CUST00467,23.0,Male,1,41.37,2375.6,One Year,Bank Transfer,No,Yes,0,Yes,No,No
CUST00468,62.0,Female,9,124.53,2018.32,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,Yes
CUST00469,49.0,Male,12,122.95,6387.93,Month-to-Month,Bank Transfer,No,Yes,1,No,No,No
CUST00470,69.0,M,6,36.53,781.14,Month-to-Month,Bank Transfer,DSL,No,1,No,No,No
CUST00471,47.0,male,11,71.81,6679.65,Two Year,Mailed Check,DSL,No,0,Yes,Yes,No
CUST00472,64.0,male,8,42.12,6246.96,Two Year,Credit Card,DSL,No,0,Yes,No,No
CUST00473,52.0,male,0,53.11,2272.22,Two Year,Mailed Check,DSL,No,0,No,Yes,Yes
CUST00474,57.0,Male,2,54.22,2290.45,Two Year,Mailed Check,DSL,Yes,0,Yes,No,No
CUST00475,69.0,M,4,92.31,5667.17,One Year,Credit Card,Fiber Optic,No,0,No,No,No
CUST00476,33.0,Female,2,73.48,6864.3,One Year,Credit Card,No,No,1,Yes,No,No
CUST00477,30.0,M,0,143.21,7890.84,One Year,Electronic Check,Fiber Optic,No,1,Yes,No,No
CUST00478,67.0,Female,14,36.43,7672.21,One Year,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST00479,59.0,Male,6,146.58,8684.65,Month-to-Month,Credit Card,DSL,No,0,No,No,Yes
CUST00480,47.0,Male,6,49.98,5240.84,Two Year,Mailed Check,No,Yes,0,Yes,No,No
CUST00481,36.0,Female,9,120.47,8179.73,Month-to-Month,Bank Transfer,No,No,0,No,No,No
CUST00482,34.0,Female,11,64.07,7280.45,Month-to-Month,Bank Transfer,No,No,1,No,Yes,No
CUST00483,36.0,Female,7,38.6,8054.12,One Year,Mailed Check,DSL,Yes,1,Yes,No,No
CUST00484,45.0,M,4,131.53,124.41,Month-to-Month,Credit Card,Fiber Optic,No,0,No,No,Yes
CUST00485,43.0,Female,9,60.15,8693.81,One Year,Bank Transfer,No,Yes,1,No,Yes,Yes
CUST00486,54.0,Male,11,105.65,4272.3,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST00487,43.0,Male,4,93.64,7187.68,One Year,Bank Transfer,No,Yes,1,No,Yes,No
CUST00488,40.0,male,4,81.33,1162.29,Two Year,Bank Transfer,No,Yes,0,Yes,Yes,Yes
CUST00489,26.0,Female,0,84.46,3575.55,One Year,Bank Transfer,No,No,0,Yes,No,No
CUST00490,29.0,M,9,115.19,2457.72,Month-to-Month,Mailed Check,No,No,1,Yes,No,Yes
CUST00491,18.0,M,4,31.41,2639.1,Month-to-Month,Credit Card,DSL,Yes,1,Yes,Yes,No
CUST00492,18.0,M,5,106.86,1126.84,One Year,Credit Card,DSL,No,0,Yes,No,No
CUST00493,64.0,male,14,136.46,7255.76,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,No,No
CUST00494,51.0,Male,12,27.51,103.0,Two Year,Bank Transfer,DSL,No,1,No,Yes,Yes
CUST00495,49.0,M,11,38.28,,One Year,Bank Transfer,No,No,1,No,Yes,Yes
CUST00496,65.0,Male,0,113.16,1586.21,Month-to-Month,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST00497,42.0,male,10,76.85,5309.57,Two Year,Mailed Check,Fiber Optic,No,1,Yes,No,No
CUST00498,57.0,Female,6,72.46,2303.19,One Year,Electronic Check,Fiber Optic,Yes,1,Yes,No,No
CUST00499,62.0,Female,0,37.81,2345.81,Two Year,Bank Transfer,No,Yes,1,No,No,Yes
CUST00500,18.0,Female,10,85.88,4405.28,Month-to-Month,Electronic Check,No,No,1,No,Yes,Yes
CUST00501,33.0,M,1,36.45,5881.15,Two Year,Electronic Check,Fiber Optic,No,0,No,No,No
CUST00502,56.0,Female,1,81.96,1109.32,One Year,Electronic Check,DSL,Yes,0,Yes,No,No
CUST00503,22.0,M,4,119.27,1596.09,Two Year,Credit Card,No,Yes,0,Yes,No,Yes
CUST00504,39.0,male,13,53.57,2239.63,Two Year,Electronic Check,No,No,1,No,Yes,No
CUST00505,46.0,male,9,82.5,8764.26,Month-to-Month,Bank Transfer,DSL,No,0,No,Yes,No
CUST00506,20.0,M,12,148.96,3586.43,Month-to-Month,Mailed Check,Fiber Optic,No,1,No,No,No
CUST00507,29.0,Male,6,109.26,5398.93,Month-to-Month,Bank Transfer,DSL,No,0,Yes,Yes,No
CUST00508,43.0,Female,0,129.38,2189.05,Month-to-Month,Mailed Check,No,Yes,0,Yes,Yes,No
CUST00509,33.0,Female,9,73.93,4424.33,One Year,Credit Card,Fiber Optic,No,1,No,No,No
CUST00510,68.0,Female,0,119.82,685.59,Two Year,Credit Card,Fiber Optic,No,1,No,Yes,No
